Angles	physical
Incidence	0	0	0	0	0	0	0	0	30	30	30	30	30	30	30	30	30	60	60	60	60	60	60	60	60
Emergence	20	40	60	70	20	40	60	70	0	20	40	60	70	20	40	60	70	0	20	40	70	20	40	60	70
Azimuth  	0	0	0	0	180	180	180	180	0	0	0	0	0	180	180	180	180	0	0	0	0	180	180	180	180
wavelength_nm	Refl_NH4-Jarosite_i0e20a0	Err_NH4-Jarosite_i0e20a0	Refl_NH4-Jarosite_i0e40a0	Err_NH4-Jarosite_i0e40a0	Refl_NH4-Jarosite_i0e60a0	Err_NH4-Jarosite_i0e60a0	Refl_NH4-Jarosite_i0e70a0	Err_NH4-Jarosite_i0e70a0	Refl_NH4-Jarosite_i0e20a180	Err_NH4-Jarosite_i0e20a180	Refl_NH4-Jarosite_i0e40a180	Err_NH4-Jarosite_i0e40a180	Refl_NH4-Jarosite_i0e60a180	Err_NH4-Jarosite_i0e60a180	Refl_NH4-Jarosite_i0e70a180	Err_NH4-Jarosite_i0e70a180	Refl_NH4-Jarosite_i30e0a0	Err_NH4-Jarosite_i30e0a0	Refl_NH4-Jarosite_i30e20a0	Err_NH4-Jarosite_i30e20a0	Refl_NH4-Jarosite_i30e40a0	Err_NH4-Jarosite_i30e40a0	Refl_NH4-Jarosite_i30e60a0	Err_NH4-Jarosite_i30e60a0	Refl_NH4-Jarosite_i30e70a0	Err_NH4-Jarosite_i30e70a0	Refl_NH4-Jarosite_i30e20a180	Err_NH4-Jarosite_i30e20a180	Refl_NH4-Jarosite_i30e40a180	Err_NH4-Jarosite_i30e40a180	Refl_NH4-Jarosite_i30e60a180	Err_NH4-Jarosite_i30e60a180	Refl_NH4-Jarosite_i30e70a180	Err_NH4-Jarosite_i30e70a180	Refl_NH4-Jarosite_i60e0a0	Err_NH4-Jarosite_i60e0a0	Refl_NH4-Jarosite_i60e20a0	Err_NH4-Jarosite_i60e20a0	Refl_NH4-Jarosite_i60e40a0	Err_NH4-Jarosite_i60e40a0	Refl_NH4-Jarosite_i60e70a0	Err_NH4-Jarosite_i60e70a0	Refl_NH4-Jarosite_i60e20a180	Err_NH4-Jarosite_i60e20a180	Refl_NH4-Jarosite_i60e40a180	Err_NH4-Jarosite_i60e40a180	Refl_NH4-Jarosite_i60e60a180	Err_NH4-Jarosite_i60e60a180	Refl_NH4-Jarosite_i60e70a180	Err_NH4-Jarosite_i60e70a180
1680.000000	0.279187	0.000294	0.276052	0.000279	0.282690	0.000284	0.286787	0.000283	0.280441	0.000356	0.276158	0.000259	0.276182	0.000260	0.274132	0.000398	0.278415	0.000281	0.285339	0.000291	0.301375	0.000274	0.281818	0.000253	0.266567	0.000313	0.289487	0.000284	0.320142	0.000279	0.359767	0.000294	0.367356	0.000357	0.279974	0.000248	0.276025	0.000241	0.367972	0.000321	0.379006	0.000354	0.324641	0.000259	0.415214	0.000303	0.620687	0.000404	0.855480	0.000608	
1690.000000	0.286172	0.000280	0.283195	0.000275	0.289338	0.000294	0.292940	0.000291	0.287558	0.000316	0.282853	0.000270	0.282536	0.000291	0.280263	0.000306	0.285173	0.000279	0.292243	0.000310	0.308897	0.000287	0.288478	0.000288	0.272868	0.000270	0.296597	0.000317	0.327239	0.000294	0.366708	0.000306	0.374497	0.000360	0.286501	0.000238	0.282577	0.000234	0.376600	0.000307	0.386884	0.000393	0.331532	0.000264	0.422474	0.000297	0.628059	0.000478	0.863613	0.000617	
1700.000000	0.294190	0.000345	0.290963	0.000305	0.296973	0.000305	0.300436	0.000399	0.295472	0.000313	0.290743	0.000280	0.289550	0.000303	0.287746	0.000289	0.292978	0.000318	0.300335	0.000274	0.317252	0.000317	0.296199	0.000293	0.279972	0.000283	0.304322	0.000303	0.335313	0.000333	0.374565	0.000324	0.381330	0.000379	0.293875	0.000278	0.290229	0.000263	0.385967	0.000316	0.394849	0.000280	0.339130	0.000288	0.430126	0.000344	0.636498	0.000416	0.872977	0.000591	
1710.000000	0.303220	0.000289	0.300012	0.000272	0.305453	0.000373	0.309497	0.000288	0.304448	0.000311	0.299824	0.000280	0.298189	0.000300	0.295245	0.000282	0.301815	0.000306	0.309343	0.000270	0.326417	0.000328	0.305084	0.000262	0.288224	0.000330	0.313341	0.000294	0.344134	0.000300	0.383550	0.000355	0.390031	0.000397	0.302367	0.000268	0.298409	0.000239	0.397436	0.000358	0.405197	0.000421	0.347753	0.000282	0.439046	0.000339	0.645892	0.000403	0.882966	0.000629	
1720.000000	0.312749	0.000311	0.309322	0.000310	0.314486	0.000353	0.317706	0.000307	0.314037	0.000365	0.308864	0.000294	0.306664	0.000303	0.302840	0.000304	0.311559	0.000308	0.319000	0.000320	0.336146	0.000312	0.314037	0.000274	0.296389	0.000256	0.322783	0.000290	0.353296	0.000345	0.392495	0.000335	0.399057	0.000345	0.311411	0.000253	0.307260	0.000264	0.408088	0.000327	0.415249	0.000453	0.356790	0.000293	0.448208	0.000322	0.655946	0.000451	0.893729	0.000569	
1730.000000	0.321420	0.000320	0.317589	0.000301	0.322369	0.000270	0.325391	0.000287	0.323033	0.000343	0.317145	0.000336	0.314444	0.000293	0.310328	0.000317	0.319869	0.000309	0.327761	0.000305	0.344888	0.000372	0.322202	0.000290	0.304316	0.000315	0.331076	0.000290	0.361521	0.000365	0.401026	0.000324	0.406832	0.000414	0.319255	0.000274	0.315165	0.000262	0.418128	0.000357	0.423984	0.000357	0.365103	0.000301	0.456558	0.000313	0.665057	0.000518	0.903662	0.000625	
1740.000000	0.328357	0.000342	0.324363	0.000316	0.328957	0.000315	0.331928	0.000397	0.329619	0.000341	0.324071	0.000312	0.320631	0.000361	0.317014	0.000325	0.326586	0.000332	0.335062	0.000327	0.352258	0.000331	0.328872	0.000306	0.310264	0.000323	0.337929	0.000319	0.368663	0.000349	0.408562	0.000391	0.413419	0.000399	0.325743	0.000290	0.321712	0.000278	0.426326	0.000341	0.430612	0.000340	0.371471	0.000327	0.462847	0.000411	0.672311	0.000572	0.911926	0.000665	
1750.000000	0.333276	0.000362	0.329749	0.000326	0.333569	0.000311	0.336746	0.000363	0.334739	0.000366	0.328863	0.000296	0.325440	0.000314	0.321530	0.000357	0.332292	0.000328	0.339877	0.000298	0.357275	0.000368	0.333660	0.000302	0.314638	0.000333	0.343129	0.000311	0.373969	0.000339	0.413104	0.000357	0.417642	0.000449	0.330615	0.000275	0.326585	0.000278	0.432323	0.000372	0.435831	0.000502	0.376689	0.000319	0.468316	0.000371	0.677385	0.000521	0.918099	0.000724	
1760.000000	0.336903	0.000338	0.333688	0.000336	0.337182	0.000356	0.340205	0.000286	0.338578	0.000362	0.332500	0.000326	0.329060	0.000351	0.323855	0.000374	0.336164	0.000348	0.343935	0.000335	0.360874	0.000336	0.337651	0.000297	0.318413	0.000283	0.347283	0.000374	0.377676	0.000353	0.416827	0.000417	0.420948	0.000407	0.333951	0.000309	0.330169	0.000296	0.436774	0.000398	0.439317	0.000375	0.379906	0.000322	0.471626	0.000367	0.680685	0.000516	0.921816	0.000679	
1770.000000	0.340590	0.000370	0.336531	0.000327	0.340025	0.000325	0.343411	0.000331	0.341580	0.000356	0.335563	0.000319	0.331762	0.000324	0.327867	0.000389	0.339160	0.000339	0.346939	0.000336	0.364566	0.000356	0.340263	0.000294	0.320777	0.000329	0.349892	0.000330	0.381092	0.000333	0.419834	0.000404	0.425884	0.000842	0.337031	0.000295	0.333320	0.000294	0.440298	0.000386	0.443410	0.000412	0.383111	0.000347	0.475205	0.000410	0.683464	0.000539	0.924995	0.000705	
1780.000000	0.342856	0.000338	0.339475	0.000333	0.343274	0.000349	0.345322	0.000404	0.344588	0.000354	0.338250	0.000385	0.334570	0.000346	0.330157	0.000338	0.341671	0.000395	0.349917	0.000329	0.367145	0.000351	0.342978	0.000329	0.322667	0.000363	0.352784	0.000351	0.383437	0.000358	0.421094	0.000359	0.427111	0.000472	0.339539	0.000299	0.335400	0.000304	0.443565	0.000402	0.445120	0.000398	0.385366	0.000362	0.476724	0.000409	0.684917	0.000610	0.925542	0.000705	
1790.000000	0.347864	0.000412	0.344022	0.000362	0.347524	0.000345	0.349769	0.000403	0.349730	0.000385	0.343144	0.000346	0.338953	0.000328	0.334121	0.000410	0.346597	0.000339	0.354073	0.000320	0.371957	0.000359	0.347126	0.000330	0.327113	0.000358	0.357532	0.000343	0.387861	0.000372	0.426268	0.000433	0.431968	0.000432	0.343461	0.000329	0.339689	0.000305	0.448349	0.000373	0.450265	0.000407	0.389799	0.000323	0.481193	0.000407	0.690165	0.000715	0.932353	0.000668	
1800.000000	0.355384	0.000380	0.350964	0.000371	0.353923	0.000369	0.356576	0.000372	0.356837	0.000413	0.350281	0.000362	0.345723	0.000349	0.340763	0.000463	0.353934	0.000380	0.361123	0.000401	0.379479	0.000352	0.353964	0.000357	0.332879	0.000320	0.364826	0.000421	0.395492	0.000371	0.433699	0.000442	0.438463	0.000457	0.349935	0.000311	0.345800	0.000332	0.456527	0.000380	0.456762	0.000426	0.396354	0.000371	0.488568	0.000391	0.700077	0.000559	0.944309	0.000832	
1810.000000	0.364015	0.000379	0.359109	0.000410	0.361614	0.000418	0.363775	0.000388	0.365669	0.000414	0.359194	0.000357	0.353553	0.000390	0.349555	0.000461	0.362533	0.000397	0.369998	0.000382	0.387646	0.000391	0.361533	0.000361	0.340341	0.000435	0.373632	0.000397	0.405481	0.000408	0.442861	0.000401	0.448334	0.000630	0.357567	0.000334	0.353119	0.000326	0.465662	0.000406	0.464951	0.000454	0.403980	0.000359	0.496702	0.000382	0.711847	0.000637	0.956754	0.000738	
1820.000000	0.370879	0.000435	0.365287	0.000390	0.367656	0.000410	0.369620	0.000364	0.372418	0.000468	0.366413	0.000407	0.360184	0.000407	0.354858	0.000457	0.369969	0.000396	0.377037	0.000386	0.394316	0.000381	0.367510	0.000352	0.345362	0.000327	0.381037	0.000399	0.413026	0.000458	0.450661	0.000438	0.455829	0.000508	0.363099	0.000359	0.359158	0.000336	0.472744	0.000442	0.470392	0.000393	0.409863	0.000406	0.502118	0.000442	0.718158	0.000659	0.963721	0.000882	
1830.000000	0.378741	0.000433	0.373087	0.000424	0.373918	0.000467	0.376277	0.000449	0.381217	0.000487	0.375083	0.000406	0.368586	0.000457	0.363119	0.000470	0.377918	0.000431	0.385132	0.000391	0.402186	0.000423	0.374758	0.000412	0.352584	0.000425	0.389659	0.000519	0.421916	0.000502	0.459713	0.000485	0.464757	0.000555	0.369827	0.000390	0.365922	0.000380	0.480958	0.000546	0.479009	0.000467	0.416834	0.000453	0.509404	0.000489	0.727152	0.000690	0.974782	0.000812	
1840.000000	0.379343	0.000423	0.373004	0.000415	0.374169	0.000393	0.375998	0.000505	0.381916	0.000481	0.376032	0.000451	0.368200	0.000466	0.363780	0.000474	0.377899	0.000452	0.384558	0.000417	0.402175	0.000417	0.375119	0.000635	0.351545	0.000411	0.389657	0.000423	0.422099	0.000463	0.459505	0.000508	0.464931	0.000521	0.368861	0.000441	0.364976	0.000388	0.479512	0.000469	0.476658	0.000501	0.414920	0.000438	0.505916	0.000483	0.721421	0.000663	0.965566	0.000945	
1850.000000	0.378954	0.000434	0.373071	0.000445	0.374190	0.000456	0.375963	0.000505	0.381834	0.000492	0.375803	0.000472	0.367680	0.000453	0.362201	0.000428	0.377188	0.000451	0.384288	0.000438	0.401762	0.000453	0.374254	0.000417	0.351407	0.000439	0.389443	0.000424	0.421402	0.000455	0.458148	0.000481	0.462954	0.000497	0.368974	0.000400	0.364615	0.000400	0.479205	0.000455	0.475146	0.000530	0.414998	0.000444	0.505617	0.000535	0.720591	0.000633	0.963523	0.000932	
1860.000000	0.380839	0.000435	0.374757	0.000413	0.376079	0.000440	0.377400	0.000468	0.383515	0.000483	0.377262	0.000464	0.369697	0.000450	0.364793	0.000419	0.379505	0.000451	0.386501	0.000432	0.404024	0.000473	0.376225	0.000413	0.353287	0.000395	0.391844	0.000467	0.424502	0.000459	0.461544	0.000478	0.467204	0.000583	0.371125	0.000376	0.366746	0.000359	0.481776	0.000450	0.478856	0.000532	0.417978	0.000421	0.509678	0.000462	0.727202	0.000702	0.972814	0.000893	
1870.000000	0.369418	0.000503	0.363398	0.000442	0.365277	0.000588	0.365869	0.000599	0.372756	0.000468	0.366829	0.000473	0.359606	0.000425	0.355440	0.000505	0.368954	0.000482	0.375115	0.000485	0.391896	0.000455	0.365108	0.000404	0.343183	0.000398	0.381150	0.000501	0.413402	0.000520	0.450380	0.000565	0.456561	0.000528	0.359990	0.000403	0.355564	0.000393	0.468004	0.000510	0.465702	0.000490	0.405883	0.000464	0.497076	0.000515	0.712358	0.000748	0.955053	0.000899	
1880.000000	0.344308	0.000403	0.339163	0.000396	0.341720	0.000472	0.342971	0.000505	0.347053	0.000473	0.341585	0.000419	0.335591	0.000434	0.332015	0.000465	0.342808	0.000433	0.349737	0.000409	0.366545	0.000410	0.341897	0.000421	0.321512	0.000463	0.355300	0.000410	0.386353	0.000418	0.423360	0.000552	0.429351	0.000459	0.337413	0.000371	0.333149	0.000357	0.439362	0.000420	0.440338	0.000435	0.382360	0.000404	0.471970	0.000452	0.683725	0.000701	0.921781	0.000802	
1890.000000	0.328067	0.000396	0.323231	0.000424	0.326805	0.000421	0.328900	0.000351	0.330560	0.000442	0.326310	0.000410	0.322176	0.000407	0.318961	0.000469	0.328073	0.000433	0.334671	0.000404	0.351231	0.000432	0.327314	0.000427	0.307299	0.000356	0.340646	0.000420	0.372243	0.000457	0.411385	0.000468	0.419049	0.000505	0.323559	0.000394	0.318955	0.000331	0.422568	0.000473	0.426671	0.000444	0.369465	0.000385	0.462387	0.000463	0.679597	0.000666	0.923633	0.000762	
1900.000000	0.295175	0.000476	0.290383	0.000458	0.295672	0.000426	0.298368	0.000527	0.298229	0.000448	0.294778	0.000414	0.292566	0.000448	0.292061	0.000704	0.296880	0.000516	0.302024	0.000412	0.317141	0.000443	0.296214	0.000450	0.278321	0.000433	0.309679	0.000449	0.341646	0.000471	0.381293	0.000487	0.390620	0.000614	0.293322	0.000375	0.288667	0.000382	0.384005	0.000443	0.393419	0.000603	0.337681	0.000395	0.430189	0.000497	0.647259	0.000710	0.887538	0.000908	
1910.000000	0.252756	0.000436	0.247978	0.000642	0.255306	0.000398	0.259362	0.000437	0.256159	0.000461	0.254440	0.000686	0.253249	0.000514	0.253088	0.000433	0.254077	0.000423	0.259020	0.000411	0.272507	0.000504	0.254666	0.000452	0.240019	0.000394	0.266776	0.000421	0.298625	0.000475	0.337493	0.000570	0.348570	0.000527	0.253030	0.000403	0.248088	0.000370	0.331948	0.000401	0.344988	0.000448	0.295233	0.000406	0.384841	0.000460	0.596170	0.000644	0.829281	0.000798	
1920.000000	0.217111	0.000417	0.213861	0.000404	0.221091	0.000402	0.225762	0.000407	0.219914	0.000449	0.217177	0.000389	0.219327	0.000359	0.219873	0.000381	0.217649	0.000404	0.222043	0.000422	0.235400	0.000545	0.219582	0.000350	0.207411	0.000364	0.230484	0.000393	0.260790	0.000483	0.299770	0.000553	0.312344	0.000554	0.219386	0.000366	0.214378	0.000326	0.288565	0.000569	0.304916	0.000912	0.260187	0.000420	0.348228	0.000431	0.556089	0.000572	0.786981	0.000854	
1930.000000	0.183612	0.000429	0.181518	0.000396	0.189303	0.000389	0.194682	0.000446	0.185973	0.000384	0.183836	0.000383	0.186777	0.000411	0.188986	0.000468	0.185205	0.000504	0.187862	0.000505	0.200032	0.000385	0.187368	0.000335	0.177011	0.000401	0.197559	0.000549	0.225142	0.000554	0.263223	0.000454	0.277266	0.000581	0.188030	0.000466	0.182048	0.000503	0.247134	0.000405	0.264827	0.000476	0.227703	0.000361	0.313243	0.000442	0.517550	0.000629	0.744168	0.000920	
1940.000000	0.154439	0.000381	0.152512	0.000371	0.161497	0.000366	0.167450	0.000358	0.156628	0.000372	0.154429	0.000403	0.158246	0.000507	0.159989	0.000463	0.154953	0.000358	0.158045	0.000373	0.168593	0.000366	0.157680	0.000350	0.150062	0.000354	0.166863	0.000369	0.194291	0.000372	0.230446	0.000425	0.241406	0.000734	0.160568	0.000322	0.154934	0.000320	0.210096	0.000397	0.227964	0.000484	0.199202	0.000513	0.281114	0.000403	0.480153	0.000714	0.704914	0.000731	
1950.000000	0.130749	0.000372	0.129514	0.000350	0.138286	0.000359	0.144091	0.000505	0.132279	0.000404	0.130611	0.000374	0.135131	0.000359	0.139135	0.000766	0.131089	0.000380	0.133490	0.000350	0.142959	0.000351	0.133307	0.000381	0.124670	0.000722	0.142562	0.000370	0.168668	0.000383	0.202813	0.000439	0.217245	0.000497	0.137067	0.000302	0.130823	0.000300	0.178484	0.000373	0.196926	0.000475	0.173175	0.000344	0.253404	0.000421	0.447985	0.000667	0.668800	0.000674	
1960.000000	0.111338	0.000366	0.109182	0.000600	0.118996	0.000395	0.124824	0.000335	0.113027	0.000363	0.112357	0.000564	0.115713	0.000334	0.118788	0.000385	0.112218	0.000333	0.113888	0.000311	0.121446	0.000384	0.113307	0.000298	0.108045	0.000296	0.123168	0.000362	0.148183	0.000396	0.179881	0.000571	0.193798	0.000392	0.117482	0.000308	0.111066	0.000294	0.151736	0.000438	0.170298	0.000386	0.151510	0.000340	0.228331	0.000351	0.417808	0.000627	0.635065	0.000744	
1970.000000	0.096778	0.000395	0.095554	0.000343	0.103901	0.000362	0.110186	0.000489	0.098988	0.000571	0.096947	0.000357	0.100903	0.000338	0.105659	0.000403	0.097547	0.000391	0.099538	0.000514	0.106153	0.000351	0.098232	0.000354	0.094318	0.000391	0.108697	0.000413	0.132105	0.000362	0.162106	0.000432	0.175789	0.000415	0.102826	0.000308	0.096436	0.000335	0.130834	0.000581	0.151455	0.000791	0.135467	0.000350	0.209204	0.000355	0.394085	0.000600	0.607263	0.000757	
1980.000000	0.088028	0.000368	0.086594	0.000337	0.095709	0.000465	0.100316	0.000370	0.089989	0.000436	0.087567	0.000342	0.091440	0.000506	0.095155	0.000398	0.088063	0.000354	0.089252	0.000332	0.095642	0.000341	0.088472	0.000420	0.084115	0.000376	0.098846	0.000344	0.120734	0.000452	0.149973	0.000382	0.163843	0.000413	0.093667	0.000397	0.087115	0.000297	0.118679	0.000393	0.136245	0.000398	0.124381	0.000386	0.196379	0.000406	0.377071	0.000535	0.588539	0.000705	
1990.000000	0.082901	0.000358	0.080771	0.000337	0.089756	0.000353	0.095666	0.000398	0.085221	0.000360	0.081994	0.000374	0.085880	0.000334	0.090204	0.000332	0.082523	0.000346	0.083473	0.000357	0.089650	0.000414	0.083291	0.000351	0.078422	0.000291	0.093348	0.000361	0.115374	0.000379	0.142547	0.000407	0.156054	0.000520	0.087563	0.000312	0.081585	0.000297	0.110980	0.000387	0.128260	0.000371	0.118356	0.000343	0.188616	0.000380	0.366561	0.000596	0.576625	0.000793	
2000.000000	0.079361	0.000363	0.077719	0.000334	0.086044	0.000392	0.092430	0.000404	0.081359	0.000439	0.078458	0.000363	0.082584	0.000379	0.086667	0.000401	0.079170	0.000367	0.080101	0.000374	0.085567	0.000344	0.078969	0.000370	0.075350	0.000463	0.089760	0.000348	0.111395	0.000425	0.138401	0.000387	0.150951	0.000543	0.084295	0.000356	0.078022	0.000303	0.106017	0.000425	0.124008	0.000378	0.114255	0.000338	0.183521	0.000413	0.359567	0.000758	0.570558	0.000681	
2010.000000	0.076276	0.000386	0.074832	0.000385	0.082965	0.000455	0.088974	0.000362	0.077885	0.000439	0.075093	0.000414	0.079402	0.000393	0.082299	0.000402	0.076053	0.000394	0.077105	0.000354	0.082187	0.000369	0.076041	0.000410	0.072537	0.000369	0.086602	0.000382	0.107516	0.000389	0.133749	0.000410	0.146092	0.000882	0.081159	0.000337	0.074512	0.000316	0.102086	0.000441	0.118223	0.000433	0.110534	0.000345	0.179088	0.000454	0.355126	0.000590	0.562851	0.000655	
2020.000000	0.073124	0.000355	0.071637	0.000400	0.079909	0.000428	0.085636	0.000351	0.074709	0.000420	0.072027	0.000389	0.076058	0.000372	0.079314	0.000444	0.072698	0.000333	0.073497	0.000357	0.078640	0.000410	0.072599	0.000311	0.069678	0.000336	0.083112	0.000373	0.103720	0.000434	0.129680	0.000408	0.143603	0.000429	0.077465	0.000325	0.071389	0.000355	0.097193	0.000388	0.113524	0.000423	0.106102	0.000505	0.174084	0.000445	0.348876	0.000629	0.557568	0.001539	
2030.000000	0.070485	0.000378	0.068013	0.000715	0.077141	0.000398	0.082680	0.000379	0.072475	0.000463	0.069181	0.000423	0.073480	0.000410	0.077215	0.000450	0.070158	0.000383	0.070687	0.000389	0.075888	0.000365	0.069532	0.000381	0.066589	0.000329	0.080432	0.000346	0.100373	0.000433	0.126314	0.000436	0.138848	0.000456	0.074827	0.000327	0.068457	0.000326	0.093274	0.000405	0.108969	0.000384	0.103454	0.000374	0.169844	0.000395	0.343409	0.000725	0.548423	0.000713	
2040.000000	0.069049	0.000401	0.067384	0.000380	0.074993	0.000408	0.081439	0.000464	0.071281	0.000404	0.068290	0.000394	0.071794	0.000390	0.075732	0.000541	0.068643	0.000383	0.069217	0.000418	0.074328	0.000368	0.068591	0.000395	0.066252	0.000323	0.079338	0.000391	0.099133	0.000408	0.123096	0.000481	0.137057	0.000676	0.073631	0.000337	0.067243	0.000330	0.091425	0.000410	0.107279	0.000501	0.101795	0.000400	0.167995	0.000425	0.340433	0.000618	0.545938	0.000744	
2050.000000	0.069824	0.000439	0.067767	0.000398	0.075832	0.000469	0.081628	0.000538	0.071654	0.000419	0.068405	0.000374	0.072708	0.000444	0.075913	0.000440	0.069400	0.000389	0.070031	0.000353	0.074626	0.000395	0.068945	0.000371	0.066203	0.000454	0.079836	0.000440	0.099725	0.000373	0.124598	0.000493	0.137378	0.000401	0.073962	0.000358	0.067920	0.000322	0.092199	0.000412	0.108124	0.000397	0.102068	0.000405	0.168762	0.000411	0.341643	0.000592	0.547442	0.000776	
2060.000000	0.071667	0.000397	0.069940	0.000426	0.077642	0.000362	0.084057	0.000418	0.073603	0.000422	0.070578	0.000390	0.074283	0.000372	0.077592	0.000532	0.070804	0.000413	0.071856	0.000352	0.076655	0.000385	0.071113	0.000388	0.069180	0.000408	0.081860	0.000407	0.101676	0.000416	0.127093	0.000440	0.140314	0.000466	0.075563	0.000345	0.069630	0.000348	0.094636	0.000416	0.110527	0.000471	0.104660	0.000444	0.171749	0.000448	0.345994	0.000686	0.552331	0.000842	
2070.000000	0.073906	0.000392	0.071698	0.000416	0.079773	0.000463	0.086182	0.000474	0.075724	0.000401	0.072800	0.000388	0.076822	0.000437	0.080692	0.000537	0.073453	0.000385	0.073989	0.000422	0.079522	0.000409	0.073538	0.000392	0.069747	0.000410	0.084003	0.000413	0.104762	0.000409	0.130613	0.000441	0.144186	0.000467	0.078149	0.000388	0.072151	0.000339	0.098409	0.000450	0.114478	0.000444	0.107393	0.000435	0.175440	0.000441	0.351577	0.000603	0.557605	0.000854	
2080.000000	0.075650	0.000452	0.073905	0.000446	0.082104	0.000405	0.088387	0.000525	0.077547	0.000434	0.074566	0.000420	0.078527	0.000424	0.082907	0.000458	0.074925	0.000430	0.076201	0.000392	0.081007	0.000414	0.075139	0.000379	0.072295	0.000486	0.086198	0.000417	0.106866	0.000402	0.132461	0.000457	0.145668	0.000679	0.080225	0.000351	0.073917	0.000356	0.100855	0.000402	0.116978	0.000569	0.109690	0.000391	0.178593	0.000460	0.355927	0.000608	0.562389	0.000793	
2090.000000	0.076028	0.000432	0.074725	0.000436	0.082568	0.000408	0.088797	0.000505	0.078286	0.000514	0.075212	0.000426	0.079095	0.000413	0.083217	0.000576	0.075706	0.000393	0.076648	0.000419	0.082557	0.000403	0.076072	0.000445	0.072878	0.000512	0.086851	0.000464	0.107147	0.000477	0.133532	0.000497	0.147221	0.000491	0.080945	0.000363	0.075084	0.000394	0.101871	0.000395	0.118710	0.000439	0.110496	0.000392	0.179571	0.000449	0.356714	0.000593	0.563228	0.000947	
2100.000000	0.075279	0.000424	0.073613	0.000440	0.081782	0.000472	0.088111	0.000428	0.077339	0.000487	0.074286	0.000478	0.078044	0.000433	0.081689	0.000422	0.074811	0.000409	0.075664	0.000402	0.081224	0.000429	0.074864	0.000388	0.072540	0.000483	0.085767	0.000437	0.106344	0.000450	0.132204	0.000480	0.145532	0.000633	0.080427	0.000373	0.073844	0.000338	0.100625	0.000446	0.116991	0.000612	0.109518	0.000438	0.178255	0.000458	0.355736	0.000770	0.562443	0.000849	
2110.000000	0.073434	0.000474	0.071833	0.000410	0.079875	0.000465	0.085730	0.000437	0.075238	0.000496	0.072448	0.000416	0.076605	0.000441	0.080380	0.000494	0.072887	0.000445	0.073933	0.000410	0.079172	0.000437	0.073235	0.000409	0.070399	0.000453	0.083909	0.000403	0.104385	0.000478	0.130137	0.000522	0.143477	0.000533	0.078206	0.000387	0.072092	0.000432	0.098433	0.000468	0.113869	0.000466	0.107646	0.000434	0.175564	0.000482	0.353015	0.000669	0.558322	0.000901	
2120.000000	0.071399	0.000460	0.069541	0.000467	0.077603	0.000463	0.083433	0.000511	0.072280	0.000451	0.069817	0.000481	0.074180	0.000470	0.076893	0.000611	0.070499	0.000462	0.070949	0.000400	0.076787	0.000428	0.070609	0.000415	0.067558	0.000421	0.081221	0.000501	0.101740	0.000504	0.126709	0.000478	0.140845	0.000621	0.075936	0.000382	0.070012	0.000370	0.096065	0.000758	0.110654	0.000514	0.104698	0.000389	0.172374	0.000473	0.348168	0.000720	0.553076	0.000796	
2130.000000	0.069076	0.000421	0.067370	0.000462	0.075702	0.000425	0.081333	0.000480	0.070832	0.000499	0.067804	0.000467	0.071832	0.000473	0.075550	0.000430	0.069086	0.000498	0.069267	0.000454	0.074718	0.000431	0.068449	0.000430	0.065208	0.000428	0.078649	0.000488	0.099368	0.000511	0.125172	0.000794	0.136401	0.000643	0.073689	0.000379	0.067319	0.000360	0.091663	0.000440	0.107550	0.000611	0.102079	0.000414	0.168804	0.000508	0.343401	0.000638	0.547824	0.000863	
2140.000000	0.066859	0.000614	0.065487	0.000489	0.073380	0.000479	0.079424	0.000463	0.068908	0.000421	0.066167	0.000438	0.070628	0.000464	0.073118	0.000560	0.066631	0.000464	0.067620	0.000481	0.072642	0.000421	0.066117	0.000454	0.061881	0.001036	0.077347	0.000426	0.097001	0.000422	0.121093	0.000474	0.134022	0.000564	0.071767	0.000428	0.065239	0.000588	0.089004	0.000455	0.104728	0.000503	0.099823	0.000417	0.166789	0.000454	0.340980	0.000691	0.544598	0.000894	
2150.000000	0.066678	0.000468	0.064805	0.000465	0.072738	0.000474	0.078207	0.000438	0.067647	0.000784	0.065353	0.000421	0.069753	0.000484	0.072870	0.000499	0.066098	0.000425	0.066834	0.000446	0.071862	0.000418	0.066078	0.000401	0.063408	0.000430	0.076350	0.000475	0.096386	0.000485	0.120549	0.000538	0.132881	0.000677	0.070934	0.000377	0.065047	0.000369	0.088506	0.000435	0.102477	0.000425	0.099050	0.000502	0.165402	0.000464	0.340380	0.000820	0.544208	0.000896	
2160.000000	0.066802	0.000439	0.065218	0.000399	0.072687	0.000557	0.078641	0.000431	0.068437	0.000519	0.065349	0.000459	0.069597	0.000421	0.072503	0.000434	0.065950	0.000466	0.066730	0.000420	0.071626	0.000476	0.065811	0.000426	0.063241	0.000376	0.076426	0.000449	0.096197	0.000462	0.120200	0.000655	0.132346	0.000561	0.071138	0.000369	0.064960	0.000358	0.088373	0.000519	0.103204	0.000420	0.099105	0.000455	0.165298	0.000468	0.339585	0.000633	0.544203	0.001010	
